,GSM215084,GSM215085,GSM215086,GSM215087,GSM215097,GSM215098,GSM215101,GSM215102,GSM215109,GSM215111,GSM215114,GSM215052,GSM215053,GSM215054,GSM215055,GSM215065,GSM215066,GSM215069,GSM215070,GSM215077,GSM215079,GSM215082
203725_at,9.44619862139519,8.81583105155235,8.79466057251286,8.90415961578536,8.91626816115796,8.52787749554942,9.21511945536448,8.78629567110876,9.07239071825286,8.72210122058727,9.15902634529122,8.67210015210207,8.63540087340936,8.73152949121238,9.01411564182118,8.77215622694241,8.79053198945817,8.98393160702697,8.8735388043842,8.51975762542322,8.58088990446903,8.69612662540664
203904_x_at,7.98799999973333,7.63955758019656,7.52284479395057,6.9727874189215,7.6376572654448,7.62363247741526,7.66403995040504,8.25511955514971,7.98775320419714,7.64965059505178,7.65999489325624,7.73477398540186,7.75061034645803,7.99320310636669,7.68533389330028,7.538773097106,7.41227221975051,7.4757227614596,8.04035924811419,7.38315285380007,7.56203902386296,8.02951140806316
203984_s_at,7.23785189920735,7.71269719336677,7.58316312785956,7.39703426127052,7.30317666935747,7.45813009689394,7.46362349353036,7.28210854434813,7.148926283303,7.4642715799269,7.26023482693961,7.47493206344436,7.37215188070826,7.4518316879089,7.26516299586328,7.21550914003532,7.3546545379489,7.06967081641538,7.26714255272611,6.57182254261483,7.27216818607621,7.20197186785535
204053_x_at,9.05073630425434,9.18899715942472,9.00268865926233,8.97515570387578,8.74667935785451,8.61845209401723,8.99004032499501,8.92192572907902,9.25594304134702,8.82322684169989,8.8314688459943,9.22227897475609,9.06960837335073,9.01022904621503,9.02940198433545,8.60741655633666,8.98018026524773,8.78299452141931,9.00444806639915,9.21320392031854,8.96938052123746,8.76015085069678
204054_at,6.50926958920821,6.74170266245799,6.13384483668072,6.57609975730939,5.96597715683263,6.31503923177048,6.23893099944937,6.09820526282516,6.38098075948438,6.38212091821367,6.16563244170188,6.84953649379397,6.45745329002595,6.37389973168794,6.47065035422974,6.43245138963135,6.36713557317719,6.46448863808535,6.53065791766434,6.77914452787428,6.31608336501016,6.01156709724904
204121_at,5.3484951024595,5.62632461019872,5.10612306538602,5.82968591038034,4.98166802586802,5.69012641063151,5.11862184658676,5.40999424511623,5.2380439432918,5.29497207423321,5.54912605402928,4.68931231051213,4.60902802520806,4.52632525447387,4.98731251881205,5.21818130571629,5.02436409909367,4.77947054050001,4.75210297520451,4.74483014176064,5.01455976026214,4.82511801791183
204252_at,7.41286961390878,7.73993174126509,7.54490642568845,7.1241208127206,7.70715109702386,7.58517334642641,7.43002259022225,7.08751912928556,6.23146700844195,7.25291971719147,7.41696325567338,6.59258164608099,6.22548287991331,6.17414969158566,5.74082254092697,6.87147019220092,6.59085190388657,6.68896622743746,6.40325379055135,6.13042860985622,5.99754611433333,6.5363429780643
204285_s_at,7.49090247544598,6.30225774858403,6.75690349179749,7.17946850764233,7.06852906335673,7.62401203372854,7.13818758203813,7.02304513722338,6.45129190346629,6.40211849796026,6.86882818256091,6.34985066606649,5.92886264717286,5.90346151491553,5.57789548537808,6.26235851973107,6.07122620898633,6.17137806203839,6.80499468319347,6.49993008881701,5.98812788486672,6.93149037145045
204286_s_at,5.97651229852295,4.75975950464902,4.83387498801221,5.76356447261162,5.81756575719817,5.84268358427861,5.54234835418741,5.30572370684004,4.36889450657623,4.63188833529901,5.36911918853906,4.81108154335104,4.41805894773222,4.11237776150851,4.24312372805783,4.95753309972621,4.31601406893511,4.49220711533133,4.84877539654633,3.96863710882556,4.6905132815441,4.76229690039355
204315_s_at,5.3841456711123,5.5124856542272,5.74082254092697,5.71248958354267,5.45852295671484,5.64893308751978,5.53389088876447,5.32139070747107,4.69595543287193,5.84830967554494,4.92148115786536,5.10362165624452,4.43463368181644,4.66173687196061,4.98444238842994,4.6579378366523,5.07544118181354,5.03966664500325,4.43365716717789,4.37050321997796,4.96792468748971,4.60050970930017
204318_s_at,6.68403922333295,7.1474702704723,6.02573495713893,6.40558006349915,5.98927666634299,6.73753868100515,7.23882895898393,6.45720559361796,6.33978959898774,6.86312661126486,5.91191506800477,5.2806201602113,5.05046238619712,4.83378051638857,5.6935068585979,5.29766084920173,4.58658736636798,5.67495504377613,5.27377932744834,5.48628213193368,5.07587220883163,4.93661044898513
204493_at,9.08962136324735,8.5213242308418,8.98055931137411,9.12106869142593,9.22742601246483,8.71070464211474,8.20576910125423,8.72545940563118,8.45106227988862,8.47677918677144,9.01814613455615,8.28085713565951,7.87575132121997,7.75081343239306,7.95564824939733,8.59890078100664,7.80607799402588,7.6376572654448,7.80275156361247,7.69669181289184,7.81542999753361,8.21170756496458
