,GSM215052,GSM215053,GSM215054,GSM215055,GSM215065,GSM215066,GSM215069,GSM215070,GSM215077,GSM215079,GSM215082,GSM215084,GSM215085,GSM215086,GSM215087,GSM215097,GSM215098,GSM215101,GSM215102,GSM215109,GSM215111,GSM215114
213560_at,6.31035374661344,6.36553658812115,6.67492857561815,6.31435785113998,6.36793862407406,6.56068941748512,6.33569741517206,6.16225635608132,6.09187708248308,6.41085984888416,6.37458062591155,6.3403959033216,6.8524192010058,6.49125883399108,6.07654320377577,6.41158230534239,6.46569211694869,6.36358435955786,6.40941168434072,5.61711679933098,6.3605852480479,6.5953136058716
215719_x_at,4.88849166395401,3.63220214534883,4.19587901714946,4.33132067522501,4.74197912680152,4.91872886491724,4.61956739300045,4.3089903694851,3.79080012966604,3.93655956631379,4.26298584511943,5.76224299472967,5.39051164005769,6.28372855470435,6.42565069658713,7.34499828264789,6.48249699856155,5.57994492328647,4.89705788575288,4.63663436051041,5.61217176443617,5.33385442567575
218346_s_at,3.42354365209321,3.06774463172694,3.20263131489436,3.2583799610391,3.1934744853137,3.37715439670314,3.49514327841873,3.1813573645737,3.121958958591,3.03628714404182,3.19910350469913,4.5555054800006,3.60699079354248,3.17970245673763,4.19363292399898,3.52858834453052,3.37521455935869,3.38563802232524,3.90123084743979,3.64265209945013,3.13582231478027,3.7930655041311
219019_at,5.13662311183776,4.62427132307858,4.76275233710712,4.98742469588954,4.96155195238842,5.19876771831819,5.00006215301392,4.7340182786747,4.14620398897754,4.70572982322448,4.70327478411576,6.13750575706963,6.73541054886777,6.612882964619,6.69359191842623,6.61366763490718,6.94941455640207,6.43354052622969,5.4192111582734,5.34569560332226,6.14600131789514,6.0868738940965
221640_s_at,4.24870692720807,4.23403642622945,4.57222967052334,4.36271113615098,4.43541495521003,5.06490996209949,4.63434249629186,4.32232923066333,4.94904389485971,4.28339981014724,4.54978748290937,4.9062063304816,4.45085807414399,4.02172140329813,4.53272908672712,4.40458353452359,4.77827071871439,4.52534130237805,4.13678135004942,4.70991634687559,5.20780475515081,4.45958019653109
223196_s_at,5.46453185456606,5.58095864058888,5.4031674410084,5.29282646061442,5.37305897177247,5.30710956798642,5.23858853215423,5.28304207319851,4.99677110901747,5.39141776911616,5.65711373024684,4.97577734415919,5.41311677323481,5.3141251963635,4.94199215915811,5.3839425985825,5.20600914763495,4.95341477239337,5.26521799204861,5.21707893983957,4.97148129881914,5.47674222245524
223342_at,4.12761166252595,3.79228785348947,3.65519572480168,3.56916084934669,3.6018672838561,3.7819977544902,3.54981705742275,3.58817846424119,3.97787386722662,3.81031068221335,3.84364278217578,3.61468312862206,3.93129108245511,3.6486585464944,3.89521883276773,3.66435933436583,3.62286707892728,3.63857786534167,4.02103039875016,4.1642950620129,3.73254181977002,3.94949039316715
225363_at,3.63042209970976,3.7430737636887,3.83303000835151,4.06638166753668,3.99069264600472,4.59796109269361,4.7039985144099,3.97729906499679,4.74977094458335,3.96388176639641,3.11049557246578,5.09671661918472,4.40910402651305,4.3853125136593,5.50597656646295,4.38548797113166,4.47434094517495,4.92467401188358,4.76764678769023,4.99048338431312,4.76023406786312,3.90791303257676
225740_x_at,6.87647517811816,6.66539351644414,6.21322180370053,6.90338360588381,6.27349475716558,6.46003943153215,6.56098996464692,7.36085693339973,6.08916878499274,6.51736944780424,7.25532909266588,6.38969967860874,6.32507235697206,5.6214242693551,6.25671263643064,5.88684905589966,5.43995080364946,6.55631270580983,6.69028440850425,6.30989926972891,6.46130745500189,6.93890833194277
228006_at,8.19173843912564,7.96412819892933,7.86893780166646,7.21038685574205,7.64725306798623,7.95205484876904,7.35872895161359,7.16343274281234,7.39590362929547,8.10601955824323,7.43740333128965,8.90057245540501,8.16706596512712,8.49116871598531,7.48917829537841,8.10019085871974,8.38783791608682,7.40981625301483,7.52746383659463,7.95855507380823,8.21910560240013,7.82216821251989
228315_at,6.17830668085119,6.76581137160368,5.76417737727514,6.97075005893357,5.7400859028256,5.73639395034594,6.41401958787702,5.95386886305815,5.89092971305017,6.66266581486709,7.13614326116211,8.12068450786792,6.5618263888506,6.87677512428163,7.44499539572693,6.45990126333948,6.47637452393607,7.40962304989711,7.4555450050202,6.05391878779769,6.95715245897198,7.67636996115788
228729_at,4.95854554372307,5.78755067972314,6.02585914733504,5.12071033642766,6.19483259332473,5.89217373314113,6.26859989940105,5.61642188696111,6.64527324732509,6.49785505532842,6.38942631591717,7.08803435906112,5.98117001332184,6.25657020586944,7.24356297470547,6.41560300214743,6.56662504139668,7.03039544247474,6.85524454401406,7.32322860951561,7.92077622977756,7.35277536072315
229343_at,11.7742544619711,11.4538414090083,11.6233891813664,11.361844180023,11.2457301747802,11.2986069837877,11.3952663527057,11.2854426891688,11.4594250808566,11.3287191247833,11.2311791715892,11.4740367308692,10.875698041235,11.6799552792487,10.8104461572393,11.4099594126013,10.614080483231,10.8728162330455,11.4519676577212,11.4949862921634,10.6869450724608,10.7447211904453
229711_s_at,5.46961358006682,5.94737208329932,5.47259299874617,6.1030745111098,5.79711544490819,6.01554624791935,6.00188390374083,5.594629262988,6.5852347860981,5.48857861714344,5.30858629183882,5.31761461933535,4.21499580783303,4.78200301671673,6.22152083572325,4.92570652407811,5.00950229332414,4.8300069735873,4.35209742949265,6.52177379402477,4.47063093203665,4.74926358923205
230330_at,8.03399165080374,8.89350357231022,8.68237700632119,8.00521579469835,9.87189182541722,8.82293664074531,8.61206967509505,8.84515462982733,8.22102212824656,8.49170835193113,8.97515570387578,8.91825689139946,8.68518018865422,8.30298396024459,8.49140802624131,9.01223272222767,8.79914048072231,9.4700705446632,8.5176486139577,7.8292220510702,8.38003534450298,9.38569181341678
232365_at,7.01759311443451,6.63129185061213,6.86010434853159,7.98018412639618,7.62882204887709,6.91655444497063,7.53030849438381,6.97601343544754,6.48952606684698,6.28582161279373,7.0565436207363,4.45824154206989,5.71468401156267,4.92223710373468,6.40072170484053,4.88537234013004,5.83730825872177,5.35006308790226,4.37952761776394,6.14983278845386,4.60276539354573,5.33130568194453
233254_x_at,5.19138028944166,5.38425279574772,5.4710734732978,5.39972586158792,5.69169433694888,5.52011871536357,5.66385826761296,4.93989371960557,5.13597658035114,5.60365454789285,5.15705444552358,6.32507235697206,5.96056814516012,6.26348284544959,6.39378657992392,5.96669315213322,6.42928436142763,6.26519937155098,5.93835741066175,5.4690670929615,6.19793402844327,6.10788171179319
235086_at,7.89723965953868,8.02459695233018,8.28434214522112,8.64458245664983,9.04265481135191,8.10506652566854,9.07278857487156,8.58592947546286,8.22490608864977,8.01594001993186,8.88657162692498,7.03547912079115,7.26274225216422,6.38464705316708,7.59722667808013,5.41311677323481,6.71846193701608,7.17470238974061,6.64832928001501,7.28610503263106,7.07484444786443,6.20711975419148
235150_at,5.9899745591443,6.21415272990895,5.83459256365869,6.07642376699408,6.4280817445735,6.39014953876522,6.11238384103241,5.76246215873226,5.75752796234411,6.22920337183876,5.94404358971682,6.98190304806746,7.08226819907979,7.2833710368628,6.98912833557731,7.2833710368628,7.32897118862289,6.99678109103794,6.7599461852555,6.32397235426478,6.92151744748087,6.50129154574456
235162_at,9.36790803262176,9.03093698906734,8.64518506422503,9.15822438821133,9.02940198433545,8.9687455414786,9.28109551830785,9.1761270866598,8.79053198945817,9.26761866885644,9.1214664683081,8.94613912065684,8.79788733616544,8.29274452504045,8.93826613205365,8.54612180623551,8.60567765479774,9.48720148369187,8.93512609621513,8.34701522230115,8.78299452141931,8.94649920428233
235684_s_at,4.47719218668677,4.36635163834798,3.92614271174102,4.27439159236851,4.82740823856244,4.36946591979246,4.35658533697355,4.44106284627484,4.354848350793,4.54328408959501,4.42322330621358,4.2180723969634,4.14362405030139,4.20427892543767,4.39405954948198,4.39174975112198,4.10909042213761,4.32253688697185,4.33074016642402,4.2027523116232,4.19215457112491,4.34134653127594
236009_at,6.33892784757398,6.32295091167466,6.07934500120921,6.16530163680625,5.60088272403264,6.08761395756911,5.93477097754661,5.86868565250272,5.53303254119277,5.89055021287975,6.34122791543895,6.73706142250429,6.55981478259524,6.64306717777504,7.12530335036917,7.17358779181795,6.88679703897447,6.93939596197199,6.78667047551876,6.50945042012065,6.55847306932234,7.0338845718417
238075_at,6.58206680206259,5.92172217812827,5.31620844023931,6.30702740847403,6.84315910538474,6.40317672707685,6.44815934394483,5.5089828095514,5.3033368299993,6.13442532762644,5.2635472358734,7.82287584882768,8.32392468575981,7.81588536074767,7.63582853878091,7.71246608432356,8.27013022293434,8.25951098068566,7.09848696416429,6.17634630445666,8.06670216713166,6.88348150320543
239336_at,7.28983098105074,7.22170643525528,7.17751112824864,7.27622543081491,7.00042774215543,6.95595055783425,7.33580915165387,7.39057355353958,6.99344322333116,7.59185731467674,7.68892477875809,7.55021321354453,7.38242272608481,7.1035149373511,6.98912833557731,7.03510189046118,7.14017517309948,7.44601786384635,7.823284325476,8.09001880344119,7.75802607744987,7.66315818794483
240437_at,7.95702892788366,8.03252137826238,8.2813703204519,8.04035924811419,7.98775320419714,7.93975633722882,8.07254334922934,8.00944796114593,8.31330434199151,8.21426794856334,7.91308731925493,8.94385661226232,8.48715930393241,8.51147933643601,7.78364039042776,9.03535233643164,8.11100302270558,7.75185052156372,8.14240437752478,8.63447435294208,8.47179363469459,8.28656749899168
241072_s_at,4.54707497033522,4.76440510861652,4.94563036447068,4.9309633991815,4.69417210425659,4.88062425987738,4.62854332319203,4.85135104013975,4.52014992265451,5.24953995632737,5.28719501052247,5.58920329755496,5.01145264531084,5.32174281009053,5.07330567273235,5.23936948689385,4.93108279717198,5.41490240426246,4.39405954948198,4.79220122371124,4.9477179152967,5.54722079418026
241876_at,4.07918886294337,4.4590597552611,4.27402979498371,4.05026330485315,3.97818254178747,4.11751632593662,3.96370448926582,4.15587788059585,3.77385063973284,4.25424413252648,4.33240594095498,4.32141122502156,4.11342428692905,4.33257498330306,3.97414093315048,4.35450865848344,4.12943244877914,4.08015888214842,4.06140638109411,4.07141244480676,3.99104045178127,4.28451620637196
242622_x_at,3.9588166892872,4.15032885509486,4.0934377929261,4.39372189750504,3.7562790051888,3.63504809210758,4.00313308785217,3.76050725044052,3.94767894166457,3.79080012966604,3.91374390915709,3.97958034402711,4.15216283534921,4.21274824243866,4.02852115253546,3.72848679974808,4.04348848620129,4.22936349960899,4.11531827427491,3.87559740254416,3.86294040443554,4.27734305390465
243_g_at,9.12836430833538,9.10431464209393,9.48905667861736,8.65024327453478,9.06176805561837,8.90175987547111,9.06569653188688,9.09446879868911,9.51676755399275,9.04185363403685,9.15683784039325,9.85023907343467,9.32631328609796,9.63946152018168,8.90654596849994,9.1166966290697,9.29216329691864,9.47113377096051,9.50319734989821,10.0308304956301,9.46133450561921,9.57770345640179
244546_at,7.87211550753243,7.90534350296194,7.99761455625689,7.99087309773698,7.36976239686298,7.85452224291382,7.90348308641471,8.44752333835134,8.33990251344401,8.2224302679128,7.91101795769514,7.34912427701375,7.49363223871235,7.08888292740703,7.36304541495727,6.98985918007043,6.94370558941834,7.70158084888074,7.69779087536013,8.12019701271073,7.50303581560481,7.41116325835133
33322_i_at,7.41305310661991,7.4813728072158,7.17596403577035,6.79758387817907,6.98775027696617,7.35757410911659,6.74821904723469,7.31288741269608,7.29867147051044,6.92430677367936,6.70610211745901,8.12728764696337,6.71412201350403,7.19129252921257,6.68299537379969,7.21350982200229,6.88557540264004,6.25714096797085,7.44191061340789,6.77648824784581,6.59884514067716,6.71446066186448
33323_r_at,6.46255566281814,6.68756846284944,6.39782330325363,6.5265579258258,6.95079135518953,6.79360940498157,6.92787225620209,6.83922131521549,6.1704408224472,6.90459198835568,6.68028183235781,6.43934868865892,6.37212127847236,5.83176352072923,6.41235429875535,6.6771683886188,6.14983278845386,6.55655420979218,6.17088980791513,5.72287752349418,6.37701439662073,6.82037382454783
